Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	0.4346414118963363	5.021032925030681	5.139434788858921e-07	0.007519873018889789	0.00030441599873436246	156	ESPL1,MEI1,CCNE2,EHMT2,ACTR2,NDC80,MND1,EME1,INCENP,CDC20,MASTL,DMRT1,CDC25A,CKS2,AURKA,PTTG2,TEX11,TRIP13,NPM2,NCAPD3,BUB1,RAD54L,MSH5,CCNB2,PTTG3P,KIF18A,RAD51AP1,CALR,RAD54B,CCNA1,HORMAD1,CDC25B,SMC4,PLK1,CYP26B1,SYCP2L,CCNE1,ACTR3,KLHDC3,RAD51,CCNB1IP1,PTTG1,BRCA2,ASPM,FBXO5,CHFR,FANCD2,FANCA,SIRT7,BUB1B,NSUN2,NCAPH,TOP2A,NCAPH2,SYCE1L,GPR3,MSH6,NCAPD2,STAG3,TTK,NUF2
HP_PRODUCTIVE_COUGH	-0.6910504821465348	-5.0173500529520965	5.238906104487739e-07	0.007664857419761195	0.00030441599873436246	45	CCNO,LRRC56,STK36,DNAH5,CCDC65,ZBTB16,NEK10,DNAI1,DNAL1,NUMA1,RSPH4A,DNAH9,SPEF2,CCDC39,RARA,PRKAR1A,RPGR,TTC12,SCNN1A,ZMYND10,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
GOBP_NCRNA_PROCESSING	0.36105452550551603	5.011918807697228	5.388994326338548e-07	0.007883578400141866	0.00030441599873436246	321	MPHOSPH10,PRKDC,MTO1,WDR3,PWP2,PUSL1,RPS7,RPS16,WDR46,UTP14A,PES1,DDX27,NOL10,ESF1,RPS17,RPP25,EBNA1BP2,WDR43,DDX47,ADAT2,BMS1,EXOSC4,THUMPD2,NSUN2,ZBTB8OS,CHD7,DDX18,CLP1,EXOSC5,RPS25,INTS10,RPL35A,TRMT1,CDKAL1,MRPL1,ERI1,DUS1L,IMP4,DDX49,GTPBP4,TSEN15,TRIT1,DDX10,INTS8,WDR74,NOP2,LYAR,NOL11,MPHOSPH6,PUS1,RCL1,RIOK1,TPRKB,SIRT7,DGCR8,WDR75,BOP1,WDR12,RRP1,CTU1,PUS3,RPS27,RPS19,NOP56,TRMT6,RPP21,RPL5,GAR1,RRP7A,MRTO4,FBL,GEMIN4,NPM3,METTL5,AARS2,URB1,NOB1,NOP10,HEATR1,LSM6,SART1,SSB,PDCD11,NSUN5P1,RPP40,CTU2,RPS8,TRDMT1,ERI3,RIOK3,POP7,FTSJ1,NOP58,NOL9,DKC1,MAK16,TRMT61B,TRMU,SUV39H1,ISG20,DCAF13,RRP1B,NOLC1,PPAN,RPUSD3,RPUSD4,TSR1,UTP6,TRMT11,IL6,EXOSC8,INTS1,BYSL,PUS7,RPL7L1,EMG1,BRIX1,ELAC2,POP4,DDX21,WDR4,ELAC1,MDN1,KTI12,NAT10,HSD17B10,RPS21,TRMT61A,TSEN34,POP1,RPP38,EXOSC6,RPF2,ABT1
GOBP_DNA_REPLICATION	0.39782383534024307	5.0018767189421	5.677489374189548e-07	0.008303861891357678	0.0003088343942174885	239	RNASEH1,RNASEH2A,STOML2,MCM3,HMGA1,PIF1,RPA4,RECQL4,RFWD3,FAM111B,CHEK1,DSCC1,KIN,SSBP1,CCNE1,RAD51,POLA2,NASP,CDK2AP1,LPIN1,MCM4,DBF4,PCNA,MCM6,TOP1MT,EHMT2,DDX11,SSRP1,CDC6,GTPBP4,CDC34,MCM7,CDC7,MCM2,MCM5,EGFR,POLQ,UCHL5,CHAF1B,DNAJC2,BRCA2,RRM2,FBXO5,RPA1,CDT1,TERF2,GINS1,GMNN,RFC3,RBMS1,S100A11,E2F8,CCNA2,GEN1,FEN1,NPM2,CDK1,NFIB,DTD1,PRIM2,CCDC88A,BLM,NFIX,MCM10,MCM8,DNA2,GINS3,POLD1,CDC45,CHRAC1,RFC2,FAF1,ACTL6A,WRNIP1,DONSON,RFC4,GINS4
HP_CHRONIC_RHINITIS	-0.7345866734748691	-4.948682230221209	7.471761604982419e-07	0.01091378808902066	0.0003784429946225904	36	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,SLC29A3,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
GOBP_AXONEME_ASSEMBLY	-0.6865907098220998	-4.941696701519419	7.74456278662683e-07	0.01130999935491006	0.0003784429946225904	44	DNAH5,DNAH7,UBE2B,CCDC65,TEKT2,SPAG17,DNAI1,DNAL1,RSPH4A,SPEF2,CCDC39,LRGUK,TTC12,ZMYND10,TTLL3,CCDC40,RP1,SPEF1,CCDC103,RSPH1,FOXJ1
GOCC_CONDENSED_CHROMOSOME	0.4010051365902674	4.93633576580612	7.960401224860192e-07	0.011623366552144021	0.0003784429946225904	208	ZNF276,CCNB1,NDC80,MAD2L1,CENPW,CENPN,RCC1,BUB1,AURKB,SPAG5,BIRC5,CHEK1,NUP85,CFDP1,RAD21,SYCP2L,RAD51,PINX1,SMC1B,TOP2A,CENPA,NCAPD2,STAG3,DSN1,CEBPB,NUF2,SPC24,SKA3,ZWILCH,CENPE,SPC25,HSF1,BAZ1B,MTBP,CENPV,HORMAD1,CLASP1,CENPI,PHF6,BRCA2,MKI67,CDT1,NUP160,TTK,CHMP4C,DYNC1LI2,CENPO,CENPT,BRD4,ERCC6L,TOPBP1,SEC13,NCAPD3,RANGAP1,KIF18A,CENPM,PLK1,SUMO3,SUV39H1,FANCD2,XPO1,BLM,HMGB2,SMC6,HJURP,ZW10,NUP37,CKAP5,DYNC1I1,KNTC1,SKA1,KIF2C,TOP3B,INCENP,TEX11,CENPF,NCAPG,NEK2,CCNB1IP1,CHMP1A,BUB1B,SEH1L,SYCE1L
GOCC_CHROMOSOME_TELOMERIC_REGION	0.4508601045987674	4.924628098954777	8.452094593103254e-07	0.012336865715126044	0.0003784429946225904	123	TERF2,SMC6,DCLRE1B,PRKDC,PML,ACD,DNA2,GAR1,POLD1,MCM3,HDAC2,TERT,MCM7,FEN1,MCM2,CDK1,KDM1A,PIF1,RPA4,RAD51AP1,RECQL4,MCM5,THOC5,PPP1CB,XRCC6,SSB,CHEK1,RNF8,RAD51,PINX1,MTA2,BRCA2,RPA1,MCM4,WRNIP1,EZH2,BLM,PCNA,CHEK2,MSH2,MCM6,TERC
HP_WHEEZING	-0.709011406097344	-4.923503094279184	8.50085320580618e-07	0.012407591552276442	0.0003784429946225904	40	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,ATP8B1,DNAL1,RSPH4A,DNAH9,SPEF2,CCDC39,RPGR,TTC12,SCNN1A,ZMYND10,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
GOCC_CYTOPLASMIC_REGION	-0.41202885931569344	-4.9234495894462	8.503178881014151e-07	0.012410964887712872	0.0003784429946225904	202	WDR35,BAIAP2,SPATA7,BBS5,GLI3,MAK,DNAH5,LCA5L,DNAH7,DNAH6,DYNC2LI1,TRAK2,PURA,KIF5C,ARMCX3,DNALI1,DLG4,MAPT,CCDC65,SPAG17,DCDC2,ATG16L1,TRAF3IP1,AP3B1,HSPB1,AP3S2,DNAI1,GRIK3,KIF3B,DNAL1,NUMA1,RSPH4A,TTC30A,IFT172,DYNC2H1,DNAH9,GLI1,CCDC39,ACTR10,ZC3H14,PRKAR1A,CCDC96,BBS1,TTC30B,SYBU,AGBL4,TTLL3,KIF3A,EFHC1,CLASP2,CCDC40,SPATA4,RP1,SPEF1,IFT140,MAP1A,RAB27B,TRAK1,BSN,CCDC103,PCLO
HP_FEMALE_INFERTILITY	-0.7002779668142944	-4.8512204565228245	1.227040634210752e-06	0.017860139712771894	0.0005300454645486269	40	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,PGR,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,TLE6,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
HP_ABNORMAL_VENA_CAVA_MORPHOLOGY	-0.6560897807552987	-4.824192352308593	1.4057170796277774e-06	0.020434116283291504	0.0005688914119901785	48	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,SLC29A3,DNAH9,SPEF2,CCDC39,RPGR,TTC12,KDM3B,ZMYND10,PRKCD,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
HP_ABNORMALITY_OF_THE_PULMONARY_VEINS	-0.6276967020309191	-4.823013964278886	1.4140506690019095e-06	0.02055400350009262	0.0005688914119901785	54	CCNO,LRRC56,STK36,DNAH5,CRTAP,CCDC65,NEK10,DNAI1,MED13L,DNAL1,RSPH4A,DNAH9,SPEF2,CCDC39,RPGR,LFNG,TTC12,DHCR24,ZMYND10,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
HP_SUPERNUMERARY_SPLEENS	-0.5884967785533042	-4.820335352057711	1.4331709841108875e-06	0.0208290133669925	0.0005688914119901785	66	WDR35,LETM1,CCNO,TCTN1,MEGF8,LRRC56,STK36,DNAH5,MMP21,CEP290,CDON,CPLX1,CCDC65,B9D1,NEK10,DNAI1,DNAL1,EXOC2,RSPH4A,RPGRIP1,TCTN2,TMEM67,DNAH9,SPEF2,CCDC39,RPGR,RSPH3,TTC12,ZMYND10,SPAG1,TCTN3,TXNDC15,CCDC40,CSPP1,B9D2,GPC3,DNAH1,ATP6AP1,GAS2L2,CCDC103,RSPH1,FOXJ1
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	0.5322674608146779	4.796123982056656	1.617651799179498e-06	0.023478460638714727	0.0006229838154330758	81	SMC6,CCNB1,ZWILCH,UBE2C,DLGAP5,CENPE,NDC80,MAD2L1,KIF2C,TACC3,CDC6,GEN1,CENPF,TRIP13,BUB1,PTTG3P,AURKB,MAD2L2,RCC2,HORMAD1,PLK1,CSNK2A2,PLSCR1,PTTG1,FBXO5,CHFR,MKI67,BUB1B,CDT1,CDCA2,TTK
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	0.33751270752670864	4.7887863762016	1.6779298332991743e-06	0.02434259741857936	0.0006229838154330758	343	HLA-DQA1,PODXL2,VNN1,JAK3,PLA2G2D,GPNMB,IL23A,ANXA1,XCL1,IL1RL2,ASS1,MALT1,YES1,TMIGD2,CCR2,CD24,CD28,TNFRSF13C,FUT4,SOCS1,LILRB2,CD6,CCL25,IRAK1,LAPTM5,FYN,IFNG,RPS3,RUNX3,SOCS5,HSPD1,ADAM8,CEBPB,CD5,CD70,ITGB7,CBFB,NCK2,CD3E,VCAM1,IL1A,IL20RB,ADD2,SLAMF1,FOXP3,NCKAP1L,HSPH1,NCK1,PNP,IL1B,TIGIT,PTPN22,CHST2,S100A9,IL4I1,HLA-A,CD27,PRKCQ,PELI1,NR4A3,BTN2A2,LCK,SASH3,CHST4,NFKBID,TNFSF13B,SLC7A1,CD209,CSK,EFNB1,FUT9,HLA-E,ICOSLG,ITGB2,IL10,PDCD1LG2,PPARA,PRNP,LILRB4,SEMA4D,SRC,FERMT3,SLC39A8,LAX1,MSN,PAG1,IFNB1,CORO1A,SCRIB,GLMN,HLX,CD83,EXT1,SART1,MDK,CCDC88B,S100A8,CCL2,IL12RB1,BMP7,FCHO1,TNFSF9,SIRPG,CD47,IL27RA,ICAM1,TNF,IDO1,TFRC,CR1,TNFRSF21,IL15,SIRPB1,VTCN1,ETS1,RIPK2,LAG3,LYN,CCL5,IL6,CD86,IL12B,CD80,F11R,ADA,ZAP70,HLA-DRB1,CTLA4,SIRPA,ITGB1,CD300A,ST3GAL4,ARG1,HLA-DOB,TBX21,IL12A,FUT7,IL2RA,CD276,PTPN2,DUSP22,SOX4,VAV1,ICOS,LILRB1
GOCC_MICROBODY	-0.4517887732382471	-4.786553822299574	1.6966945337593131e-06	0.024611449228165716	0.0006229838154330758	124	PEX11G,IMPDH2,MPV17L,PEX10,DECR2,PEX7,NBR1,SLC27A2,PXMP4,ZADH2,HMGCL,ACOT6,HACL1,ACOX2,EPHX2,HSDL2,TTC1,ISOC1,PEX19,SYT7,TMEM135,GDAP1,PECR,DHRS4,SERHL2,DHRS4L1,AGPS,HMGCR,CROT,AMACR,ABCD4,PEX1,TYSND1,USP30,ACOT2,PMVK,MAVS,PEX2,ABCD3,CRAT,PEX5L,DHRS4L2,FAR1,FIS1,SCP2,DDO,MUL1,PEX11A,PIK3C3,ACOX3,ACAD11,ACOT4,ALDH3A2,PEX12,HSD17B4,NUDT12,LONP2
HP_ABNORMAL_ATRIAL_ARRANGEMENT	-0.741015889891696	-4.770870657420453	1.8343130503417626e-06	0.026580920098687955	0.0006570867261065724	32	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
HP_NASAL_CONGESTION	-0.719301822553226	-4.748869945120653	2.0455642841810118e-06	0.029596421174855614	0.0007153143486134885	34	GJA1,CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	0.4178908607674294	4.713122156503907	2.439498522521788e-06	0.03519469888549287	0.0008332305767506396	154	MRPS2,RPL18A,RPS10,MRPL12,RPL35A,RPL30,RPS19,MRPS18B,RPS20,MRPS7,RPL36A,MRPL1,RPL5,DAP3,RPL37A,RPS12,MRPL36,RPL39L,RPS7,MRPL3,RPS16,MRPS15,MRPS6,MRPS18C,RPL7L1,MRPS22,RPL21,RPL39,MRPS5,MRPL9,RPS29,MRPL21,RPL18,MRPS25,RPL7,MRPL14,MRPL19,RPL28,MRPL4,MRPL37,MRPS9,MRPL33,MRPL13,RPL27A,RPL36,MRPL18,UBA52,RPS21,RPS17,RPL22L1,RPSA,MRPL15,RPS8,MRPS21,MRPL51,RPL38,RPS18,RPL13,MRPL2,MRPS12,MRPL11,RPS2,RPS3,RPL24,MRPL47,RPL4,MRPS24,MRPS18A,RPS27A,MRPS17,RPL37,RPS27,RPS25
GOBP_NCRNA_METABOLIC_PROCESS	0.33494909147685503	4.707781864782056	2.504268722169911e-06	0.036112064659926446	0.0008359135164206702	428	XRN1,MPHOSPH10,TDRD6,PRKDC,MTO1,WDR3,SARS2,RPAP2,PWP2,POLR1B,PUSL1,RPS7,SNAPC1,RPS16,PARS2,PSTK,WDR46,UTP14A,PES1,DDX27,CARS2,NOL10,QRSL1,RPS17,ESF1,RPP25,EBNA1BP2,WDR43,GTF3C5,DDX47,ADAT2,BMS1,EXOSC4,THUMPD2,NSUN2,ZBTB8OS,CHD7,DDX18,CLP1,EXOSC5,RPS25,INTS10,TDRKH,RPL35A,ERN2,TRMT1,CDKAL1,MRPL1,DDX11,ERI1,DUS1L,POLR1E,IMP4,DDX49,EXD1,GTPBP4,TSEN15,KHSRP,TRIT1,DDX10,INTS8,WDR74,NOP2,LYAR,NOL11,MPHOSPH6,PUS1,RCL1,RIOK1,TPRKB,SIRT7,DGCR8,PIWIL4,WDR75,BOP1,WDR12,RRP1,CTU1,PUS3,RPS27,RPS19,PNPT1,NOP56,TRMT6,RPP21,SLFN13,RPL5,GAR1,RRP7A,MRTO4,FBL,GEMIN4,NPM3,RARS2,METTL5,AARS2,URB1,NOB1,NOP10,HEATR1,LSM6,SART1,SSB,PDCD11,NSUN5P1,RPP40,CTU2,RPS8,TRDMT1,ERI3,GTF3C2,DTD1,RIOK3,POP7,NCL,FTSJ1,NOP58,DKC1,NOL9,MAK16,TRMT61B,TRMU,SUV39H1,ISG20,DCAF13,RRP1B,MARS2,NOLC1,PPAN,SND1,TCOF1,RPUSD3,GTF3C6,FARSB,RPUSD4,TEX15,TSR1,UTP6,TRMT11,IL6,EXOSC8,INTS1,BYSL,PUS7,SMARCA4,RPL7L1,EMG1,BRIX1,ELAC2,POP4,DDX21,WDR4,ELAC1,MDN1,KTI12,NAT10,HSD17B10,RPS21,XPO5,TRMT61A,TSEN34,POP1,RPP38,EXOSC6,SMARCB1,RBM7,RPF2,ABT1
HP_RHINITIS	-0.5937925864709022	-4.688038278251597	2.758364324062512e-06	0.0397025057679814	0.0008808521840329868	58	CCNO,EDARADD,LRRC56,STK36,DNAH5,IDUA,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,SLC29A3,DNAH9,SPEF2,CCDC39,RPGR,ELANE,TTC12,ZMYND10,SRP54,SPAG1,MS4A2,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
HP_ATELECTASIS	-0.6323620188388767	-4.687129850107745	2.770631883253216e-06	0.0398755109570782	0.0008808521840329868	50	ABCA3,CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,LAMA2,DNAI1,DNAL1,RSPH4A,ASAH1,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,CCDC40,TSC1,GAS2L2,CCDC103,RSPH1,FOXJ1
HP_RECURRENT_SINOPULMONARY_INFECTIONS	-0.653168044948628	-4.683598212709228	2.818822948835731e-06	0.04055483142590144	0.0008808521840329868	45	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,DNAH9,SPEF2,CCDC39,RPGR,ELANE,TTC12,ZMYND10,SRP54,SPAG1,CCDC40,GAS2L2,CCDC103,RSPH1,FOXJ1
GOCC_CILIUM	-0.3519209254057721	-4.623796071459807	3.767803026244465e-06	0.05383454656239817	0.0011528692301344262	499	WDR35,CC2D2B,EFCAB2,TCTN1,RCVRN,NEK4,GNAQ,TEKT3,LCA5L,DYNC2LI1,DNAH7,C5orf49,DNAH6,STARD10,TAS2R4,IFT122,KIF27,ARMC9,PDE6B,KIF3B,SPATA6,SNAP29,SLC26A3,RSPH4A,CSNK1A1,TAPT1,IFT172,TEKT4,CUL3,ADCY10,CATSPER2,ADCY6,CATSPER3,IFT46,NEDD1,IFT88,RSPH3,TCTE1,CACNA1F,AGBL4,TCTN3,KIF3A,ATP6V1D,RP1,ARL3,CCDC66,CCDC68,RSPH1,CYS1,BBS10,BBS5,FANK1,EVC,GSTM3,UBXN10,IQCE,MYRIP,CEP290,RABL2B,AGBL2,KIF5C,FAM161B,TRAF3IP1,B9D1,SNTN,BBS12,DNAI1,PCM1,PROM2,CDC14A,USH2A,RPGRIP1,TMEM67,DYNC2H1,C1orf115,PRPH2,FAM149B1,FAM183A,EYS,PRKAR1A,PSEN2,SCNN1A,PIK3C3,GPR88,NME5,TTLL3,ANKMY2,EFHC1,BBS4,KISS1R,CDK20,BBS9,ABHD2,AK7,DNAH1,SORD,IFT81,GLE1,SPATA7,DLG5,TTC21A,IQCD,TTC26,CLUAP1,TMEM80,TSSK1B,TSSK4,ATP1A4,IFT74,TTLL9,PTPN23,SPAG17,ARFGEF2,DCDC2,GUCY2D,RAB14,ODF2,CERKL,DNAL1,CATSPERG,DYNLRB2,PKD1L1,TTC8,KIF9,SPEF2,CCDC96,SLC9A3R1,RPGR,BBS1,WDR19,TTC30B,ROPN1L,RILPL2,RAB28,STRC,IFT27,TXNDC15,INTU,LCA5,CCDC40,SPATA4,SPEF1,IQUB,NEK8,NPHP1,IFT140,CCDC103,CETN3,PRKAR2B,GLI3,DAAM1,IMPG1,LRRC56,TMEM218,MAK,MXRA8,DNAH5,CETN2,NAPEPLD,POC1B,DNALI1,TTLL11,CCDC65,TEKT2,ATG16L1,TTBK2,GAS2L2,TTC30A,GNA11,TCTN2,PIK3R4,DNAH9,GLI1,CCDC39,SPA17,TSGA10,RD3,PSEN1,UMOD,ADCY5,CSNK1D,B9D2,DRD1,ELMOD3
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	-0.576472028946065	-4.616450566438822	3.90358952184755e-06	0.05571960770894957	0.001170041210354591	63	CCNO,TCTN1,LRRC56,STK36,DNAH5,CEP290,CCDC65,NEK10,FAM111A,DNAI1,DNAL1,RSPH4A,TCTN2,TMEM67,DNAH9,SPEF2,CCDC39,RPGR,RSPH3,TTC12,ZMYND10,SPAG1,TCTN3,TXNDC15,CCDC40,B9D2,NEK8,GAS2L2,CCDC103,RSPH1,FOXJ1
GOBP_DNA_GEOMETRIC_CHANGE	0.49683700060738006	4.554943782261361	5.2399590093621384e-06	0.07407262820887917	0.0015143543625631374	89	MCM8,GINS1,DNA2,DDX11,RFC3,GINS3,ANXA1,MCM3,CDC45,MCM7,GTF2F2,ERCC6L,RFC2,RAD54L,HMGA1,MCM2,MCM5,PIF1,RECQL4,RAD54B,XRCC6,DSCC1,SSBP1,POLQ,RAD51,SUPV3L1,RPA1,MCM4,WRNIP1,CHD7,TOP2A,BLM,HMGB3,HMGB2,CHD1L,RFC4,MCM6,GINS4
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	0.3825021762573109	4.553327058400178	5.28040827174614e-06	0.07462254111404099	0.0015143543625631374	189	TERF2,CCT6A,CCT8,CCNB1,ZW10,ZWILCH,PML,DLGAP5,UBE2C,ACD,CENPE,DDX11,NDC80,CCT3,MAD2L1,TACC3,CDCA5,CDC6,GEN1,TCP1,CENPF,MYC,FEN1,TRIP13,BUB1,MCM2,SMG5,PTTG3P,AURKB,NCAPG,PIF1,MAD2L2,CENPV,ACTL6A,CCT4,MORC2,SMC4,PLK1,PRKCQ,SSBP1,UCHL5,NAA10,PINX1,PTTG1,HNRNPD,FBXO5,CHFR,DKC1,BUB1B,NCAPH,CDT1,CCT5,SFPQ,NCAPD2,TTK
HP_DECREASED_FERTILITY_IN_FEMALES	-0.5785184637809134	-4.550115748243698	5.361641373546888e-06	0.0757259292531316	0.0015143543625631374	59	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,CYP17A1,RSPH4A,PGR,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,MAP3K1,TLE6,CCDC40,GAS2L2,CYB5A,CCDC103,RSPH1,FOXJ1
GOCC_PRERIBOSOME	0.541964846954892	4.513286153257788	6.383080692007326e-06	0.08948836875421318	0.0017688359645945584	69	NOP56,MPHOSPH10,PRKDC,WDR3,PWP2,TSR1,RRP7A,IMP4,MRTO4,RPS7,BYSL,FBL,EMG1,PES1,NOL10,NOB1,NIP7,HEATR1,WDR74,PDCD11,LTV1,RIOK1,RIOK3,BMS1,NOP58,DCAF13,RRP1B,BOP1,WDR12,PPAN,RRP1,WDR46
HP_RECURRENT_MYCOBACTERIAL_INFECTIONS	-0.6580561261133561	-4.449960242501909	8.588618728655462e-06	0.11850996778284362	0.002318033658828478	39	CCNO,LRRC56,STK36,DNAH5,CCDC65,NEK10,DNAI1,DNAL1,RSPH4A,DNAH9,SPEF2,CCDC39,RPGR,TTC12,ZMYND10,SPAG1,CCDC40,GATA2,GAS2L2,CCDC103,RSPH1,FOXJ1
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	0.3158060376303656	4.447672067115533	8.680591763843282e-06	0.1196998979519639	0.002318033658828478	364	BIRC2,ITK,CTSS,DAB2IP,CD19,TRIM15,MYD88,PAK3,FCRL3,ARRB2,TLR9,CD14,STOML2,PLCG2,SOS1,NCR3,MALT1,YES1,BTN3A1,PIK3CD,CLEC7A,CCR7,BTN3A3,BTN2A1,CD24,CD28,MNDA,LILRB2,TIFA,STAP1,MYO1G,PHB2,GFI1,KCNN4,IRAK1,PLSCR1,LY96,PIK3AP1,LAPTM5,FYN,TRIM25,DGKZ,SYK,RPS3,SPG21,HSPD1,PLCL2,CBLB,SH2D1A,TXK,TLR2,FPR3,BTNL8,NFAM1,PHB,CD40,FPR2,CARD11,TYROBP,PTPRC,FCER1G,IL20RB,NCKAP1L,FOXP3,CLPB,OASL,TLR6,HMGB1,PTPN22,PTK2,HLA-A,CLEC4D,CD38,KHDRBS1,HCK,TLR1,GBP1,PLEKHA1,LCP2,PRKCQ,TRAT1,PELI1,CTSH,NR4A3,BTN2A2,MAP2K6,LCK,NFKBID,TSPAN6,CSK,FCGR1B,ICOSLG,SLC15A3,BTN1A1,RSAD2,NMI,KLRC1,PRNP,MFHAS1,LILRB4,BIRC3,KLRD1,SRC,UNC93B1,CD247,IRF3,FPR1,LAX1,GPATCH3,CD8B,NR1H3,PRKCB,EIF2B3,CR2,RPS6KA3,FCGR2B,PIK3CA,LIME1,IRF4,LAT2,NFKBIL1,CD79B,GPLD1,CLEC4E,TLR8,HLA-G,IRAK2,SLC15A4,RIOK3,PLCG1,FCHO1,LBP,MAP3K7,CD47,SMPDL3B,TNF,TYRO3,SLA2,HLA-DQB1,CR1,TNFRSF21,KIR2DL1,NOD1,FCN1,VTCN1,CYBA,RIPK2,NOD2,KLHL6,LYN,CD200R1,NPLOC4,ADA,BTLA,ZAP70,LIMK1,HLA-DRB1,MS4A1,KIT,FGR,BTK,CTLA4,LTF,TEC,FCGR3A,C1QBP,CD300A,TNFAIP3,HHLA2,PDE4B,SEC14L1,LPXN,MOG,UBASH3A,CD276,LGALS9,BAX,PTPN2,CLEC6A,BTN3A2,DUSP22,IFIH1,CD79A,TRAF3,VAV1,SLC15A2,TNIP3,SH2B2,LILRB1,LSM14A,LGR4,USP15
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.4059245211896377	4.426973215968289	9.556459337201062e-06	0.13095153905920653	0.002492851767941081	147	CSF1R,CSF2RB,JAK3,MYD88,FCRL3,TLR9,IL23A,XCL1,ANXA1,EPHB2,ST6GAL1,WNT3A,TMIGD2,CCR2,CD24,CD28,TNFRSF13C,LILRB2,CD6,SYK,RPS3,CD70,CD40,TACR1,CARD11,PTPRC,NCK2,VCAM1,CD3E,IL1A,NCKAP1L,FOXP3,SLAMF1,CD274,NCK1,PNP,IL1B,HMGB1,PTPN22,PTK2,HLA-A,CD38,PRKCQ,PELI1,SASH3,IL34,AGER,TNFSF13B,SLC7A1,MIF,CD209,EFNB1,HLA-E,ICOSLG,PDCD1LG2,CORO1A,GPR183,IL7,CCDC88B,ATAD5,IL13,IL12RB1,TNFSF9,IL27RA,TFRC,IL15,AIF1,VTCN1,RIPK2,IL18,LYN,CCL5,IL6,ADA,IL12B,CD86,CD80,ZAP70,TNFRSF4,FCGR3A,HHLA2,MPL,IL12A,IL2RA,CD276,LGALS9,CSF2,CD320,CSF2RA
HP_NEONATAL_RESPIRATORY_DISTRESS	-0.4811509890592842	-4.424318595354563	9.674715787610921e-06	0.1324596351260895	0.002492851767941081	97	CANT1,ABCA3,UBE3B,CCNO,LRRC56,STK36,NSF,DNAH5,MADD,GLUL,CCDC65,NEK10,SCN4A,DNAI1,ATP8B1,DNAL1,RSPH4A,RALGAPA1,DNAH9,SPEF2,CCDC39,RPGR,SHPK,ITGA3,TTC12,ZMYND10,SRP54,LAMB2,SPAG1,CCDC40,SPOP,GAS2L2,CCDC103,RSPH1,COLQ,FOXJ1
GOBP_INTRACILIARY_TRANSPORT	-0.6827800979770242	-4.387276919436317	1.1477861775688325e-05	0.15513322210407043	0.0029064716534402484	33	WDR35,TTC21A,TTC26,MAK,LCA5L,DYNC2LI1,RABL2B,IFT74,IFT122,TRAF3IP1,BBS12,PCM1,KIF3B,TTC30A,IFT172,DYNC2H1,RPGR,IFT46,WDR19,IFT88,TTC30B,IFT27,LCA5,ARL3,IFT140,IFT81
