Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	0.3195977911592262	1.547280875340146	0.1217955313179293	1.0	0.5020761073631922	62	WNK3,STAC2,TNF,STAC,ATP2C1,EPHA2,GPSM2,IFNG,GNAI1,PRNP,EGFR
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	0.63982620570964	1.5472086311385418	0.1218129453714456	1.0	0.5020761073631922	6	HIF1A,NOTCH1
GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	-0.6365274445664194	-1.5471029450426155	0.12183842391001587	1.0	0.5020761073631922	6	CNOT2,CNOT6,PAN2,PAN3,CNOT6L
GOBP_REGULATION_OF_EATING_BEHAVIOR	0.6701569748296632	1.5470029364496316	0.12186253756698862	1.0	0.5020761073631922	5	GHRL,OPRK1
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.33651847801739193	1.5469262031503952	0.12188104171124436	1.0	0.5020761073631922	53	EIF5A,NCK1,NCK2,S100A8,PLEKHF1,S100A9,PTPN2,BID,RPS7,LCK
GOCC_EXCITATORY_SYNAPSE	-0.3500829277798083	-1.5467476728766165	0.12192410257627317	1.0	0.5021127653869608	46	GRIA1,BSN,CBLN1,ITGA3,AKAP5,SYP,GRIN1,SYNJ1,SYT1,BAIAP2,SRPX2,SHANK1,DLG4,GRIA2,KCNJ3,SHISA6
GOMF_TOLL_LIKE_RECEPTOR_4_BINDING	0.6700159304269755	1.5463468031188388	0.12202083426575272	1.0	0.5023389037436403	5	S100A8,DAB2IP,S100A9
HP_ABNORMAL_FEAR_ANXIETY_RELATED_BEHAVIOR	-0.21902808033160104	-1.546157994103302	0.1220664155141995	1.0	0.5023389037436403	354	MAPT,KDM4B,MED13,SQSTM1,SLC12A2,ERBB4,TANC2,VPS37D,AR,EHMT1,BPTF,ZMIZ1,SLC25A4,KISS1R,ARSG,RAI1,SYNJ1,NIPBL,TAF1,IQSEC2,RREB1,TRAPPC4,SEC24C,SRPX2,PRRT2,TMEM127,GNA11,USP8,PRKAR1A,CREBBP,TOR1A,MADD,GLT8D1,CDON,NF1,SRCAP,IGF1R,TMEM106B,SETD2,FBXW11,UBR7,ALG14,PTPN23,ARID2,KCNMA1,PDGFRB,VPS13C,ALDH4A1,MED12L,APC2,PDE11A,FOXP1,STUB1,MLH1,CHD8,SETD1B,PSEN1,GLE1,SNRPN,ESPN,ATXN2,GABRD,DMPK,CLN3,NEK1,PCDH19,GTF2IRD2,CACNA1H,ALAD,MAX,TMCO1,RET,USH2A,NAGS,WDR11,ANG,SLC45A1,TBK1,HNRNPH2,HTT,DISP1,PURA,ADCY5,FA2H,HCN1,BCORL1,TSC1,CABP4,PAH,STXBP1,RRM2B,WFS1,SLC6A4,DPH1,MATR3,MLH3,WDFY3,FUZ,SCN1B,TSC2
HP_ABNORMAL_PANCREAS_SIZE	-0.4061594463131915	-1.5460953317023005	0.12208154607241006	1.0	0.5023389037436403	25	SRP54,ABCC8,KCNJ11,SLC29A3
GOBP_LYMPH_VESSEL_DEVELOPMENT	0.3842003760997641	1.5458169505818482	0.12214878212283642	1.0	0.5024115826680187	29	PROX1,FOXC1,PTPN14,VEGFA,EPHA2,FOXC2
GOMF_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.6668285424627575	-1.5456242453799547	0.12219534223143347	1.0	0.5024115826680187	5	ATP7B,ATP7A
GOBP_TNFSF11_MEDIATED_SIGNALING_PATHWAY	0.6698442685801731	1.545548206280401	0.12221371809301496	1.0	0.5024115826680187	5	EXT1
HP_PROXIMAL_FEMORAL_EPIPHYSIOLYSIS	-0.6361834070312039	-1.5454272669488756	0.1222429491431094	1.0	0.5024115826680187	6	SRP54,RET
GOMF_NITRIC_OXIDE_SYNTHASE_REGULATOR_ACTIVITY	-0.6083283155728941	-1.5451807178188162	0.12230255701956505	1.0	0.5024115826680187	7	ESR1
GOMF_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY	0.6697637261011529	1.5451734983005458	0.12230430281576887	1.0	0.5024115826680187	5	ZBP1
GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS	0.5713956853916542	1.5450307589509489	0.12233882349669334	1.0	0.5024129722700191	9	RPUSD3,DKC1
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	-0.6666295884316802	-1.5447035734967933	0.12241798012458127	1.0	0.5024323492491661	5	MGLL,FAAH,ABHD12B,ABHD12,ABHD6
GOBP_MENAQUINONE_METABOLIC_PROCESS	-0.6665739710790661	-1.5444461933785902	0.12248027672879047	1.0	0.5024323492491661	5	CYP4F12,CYP4F2,UBIAD1,CYP4F11,CYP4F3
GOBP_LEUKOTRIENE_B4_CATABOLIC_PROCESS	-0.6665739710790661	-1.5444461933785902	0.12248027672879047	1.0	0.5024323492491661	5	CYP4F12,CYP4F2,CYP4F11,CYP4F3,CYP4A11
GOMF_LEUKOTRIENE_B4_20_MONOOXYGENASE_ACTIVITY	-0.6665739710790661	-1.5444461933785902	0.12248027672879047	1.0	0.5024323492491661	5	CYP4F12,CYP4F2,CYP4F11,CYP4F3,CYP4A11
HP_ABNORMAL_HDL_CHOLESTEROL_CONCENTRATION	0.46023696165007677	1.5440667919101685	0.12257215269977229	1.0	0.5026689454188764	17	CREB3L3,SLC25A13,LCAT,LMNA,MTTP,SLC7A7,GALNT2
GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION	0.6391366504296566	1.5438294007179003	0.12262966680173393	1.0	0.5027645307257699	6	
GOBP_MACROPHAGE_PROLIFERATION	0.5318025670624876	1.5433666848642549	0.12274183217838863	1.0	0.5030820496140237	11	IL34
GOBP_MACROPHAGE_CHEMOTAXIS	0.363659429870737	1.5430707217081583	0.12281361761646847	1.0	0.5030820496140237	37	IL34,SAA1,CKLF,DDT,EDN2,TRPV4,NUP85,SLAMF1,AKIRIN1,CCL3,CCL2,SLAMF8,STAP1,CSF1R,CCL5
HP_TOOTH_ABSCESS	-0.6356273185272726	-1.5427184853305302	0.1228990947805324	1.0	0.5030820496140237	6	ENPP1
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	0.30372629568854514	1.5426739353515053	0.12290990902861698	1.0	0.5030820496140237	75	MTBP,ACD,RPA1,SMC5,ZWILCH,CDK1,CCT8,LRWD1,RPA2,RCC2,GNL3L,CCT7,PLK1,ZW10,TTK,CDCA5,LEMD2,SPI1,CCT3,CDT1,MSH2,RAD21,CCT6A,CENPA,AURKB,TERT,PINX1,EZH2,BRCA2,CCT5,NDC80,DKC1,CCT4,TCP1
GOBP_CHOLESTEROL_STORAGE	0.4459459569392009	1.5425460923715661	0.12294094629464691	1.0	0.5030820496140237	19	PPARA,STARD4,EHD1,SCARB1,PPARD
GOCC_MICROTUBULE_END	0.38699753742605053	1.5424558497588734	0.12296285876210189	1.0	0.5030820496140237	28	ASPM,KIF18B,SPRY2,CLIP4,SLAIN1,KIF2C,MAPRE2
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	0.42419209060894547	1.5424351096391629	0.12296789525302154	1.0	0.5030820496140237	22	BIRC3,PELI1,ARHGEF2,ZBP1,FZD9,CFLAR
GOBP_IMP_SALVAGE	0.6691015429193521	1.5420925273395962	0.1230511105950931	1.0	0.5030820496140237	5	HPRT1,AMPD2,AMPD1
GOMF_SPHINGOLIPID_BINDING	0.40676711275122407	1.5418213694497407	0.1231170076866821	1.0	0.5030820496140237	25	LAPTM4B,PHB2,IL2,MAP1LC3B,CD300LF,PLA2G4A,PLTP,LYN,RTN4R
GOBP_RRNA_TRANSCRIPTION	0.39381335196808087	1.5417796218006945	0.12312715569440513	1.0	0.5030820496140237	27	POLR1E,TCOF1,DDX11,NPM3,SMARCA4,DEDD,NCL,GTF3C2,SMARCB1,GTF3C6
GOBP_RECEPTOR_RECYCLING	-0.3866423880408219	-1.5416097499327268	0.12316845484081851	1.0	0.5030820496140237	28	CAMLG,SORL1,AP1AR,ECE1,NSF,KIF16B,TBC1D16,ARFGEF2,CHMP5,PSEN1
HP_ADVANCED_ERUPTION_OF_TEETH	0.37318304688617154	1.5416058534731718	0.1231694022726173	1.0	0.5030820496140237	32	KRT16,KRT6B,KRT6A,DHCR7,BCL11B,FLNA,FAM20C,KRT17,RPS6KA3
GOMF_DYSTROGLYCAN_BINDING	-0.5275601947318481	-1.5415471230374607	0.12318368338285168	1.0	0.5030820496140237	11	AGR3,AGR2
GOMF_CHOLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.6076075361426657	-1.5414911023083704	0.12319730679568819	1.0	0.5030820496140237	7	SLC44A1,SLC44A4,SLC44A5
HP_CLUMSINESS	-0.318858394978595	-1.5413956094829473	0.12322053195063853	1.0	0.5030820496140237	62	ATP7B,MAPT,KDM4B,ASAH1,SLC22A5,UBE3A,CPLX1
HP_ABNORMALITY_OF_RADIAL_EPIPHYSES	0.6384858339345999	1.540639440390306	0.12340456331337024	1.0	0.5036006218323298	6	IFIH1,COL9A3
HP_GLUCOCORTOCOID_INSENSITIVE_PRIMARY_HYPERALDOSTERONISM	-0.6656948932160004	-1.5403776602738528	0.12346832358251358	1.0	0.5036006218323298	5	SCNN1A
GOCC_AZUROPHIL_GRANULE	0.2700358537652042	1.5403553891302568	0.12347374922304799	1.0	0.5036006218323298	140	ARSB,CREG1,PLAC8,TXNDC5,LYZ,ATP11B,ORM2,ABCA13,CTSC,VNN1,CCT8,FTL,GALNS,FABP5,SLCO4C1,SDCBP,C3,GDI2,PADI2,NPC2,TUBB,MAN2B1,ACTR2,BRI3,RNASE3,CYB5R3,S100A7,HLA-H,RETN,BPI,MPO,MNDA,OLFM4,LAMP2,UNC13D,GGH,DDOST,HEBP2,GLIPR1,RNASE2
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	-0.37607803179924904	-1.5403108539174095	0.1234845993389384	1.0	0.5036006218323298	31	SLC9A3R1,LRTOMT,TPRN,PLS1,MYO6,SLITRK6,SLC4A7
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.46698566372470374	1.5400487365463196	0.12354847408897429	1.0	0.5037213515006225	16	UNC13D,NKG7,CORO1A,HLA-F,IL12B,KLRC2,ZNF683,CD244
GOBP_PARANODAL_JUNCTION_ASSEMBLY	0.638303114552753	1.5397437465985906	0.1236228288163097	1.0	0.5038847304332003	6	
HP_GASTROINTESTINAL_STROMA_TUMOR	0.45172008493344146	1.5391950248484836	0.12375669185157889	1.0	0.5042905064692284	18	KIT,CD19,SDHD,MS4A1,ICOS,CR2,TNFRSF13C,NFKB2
GOBP_PROTEIN_TARGETING_TO_VACUOLE	-0.3620709523941905	-1.538755065390184	0.12386410355495059	1.0	0.5045212246030188	37	AP3D1,SORL1,AP3M1,ZFYVE16,RNF215,VPS13D,VPS37D,NCOA4,NEDD4,AP3B1,VPS37A,SCARB2,VPS37C,VPS13C,VPS41,GCC2,PIK3R4
GOMF_SOLUTE_BICARBONATE_SYMPORTER_ACTIVITY	-0.6347676803869394	-1.5385303916088358	0.12391898346896957	1.0	0.5045212246030188	6	SLC4A8,SLC4A7
GOCC_KINOCILIUM	-0.5858626181934325	-1.5384171624331415	0.12394664857019189	1.0	0.5045212246030188	8	IFT20,ELMOD3,CDH23,RSPH9,STRC,CDC14A,DCDC2
GOBP_MALE_SEX_DIFFERENTIATION	-0.26967617613095685	-1.5382947151289166	0.12397657134587181	1.0	0.5045212246030188	144	LRP2,GATA1,ATRX,TBX3,TBC1D20,BCL2,GFRA1,AR,SPATA2,TMF1,WDR48,SFRP2,BCL2L2,BCL2L1,AMHR2,GATA3,ADAM20,ARID4B,ESR1,CCND1,RHOBTB3,CITED2,GJA1,KITLG,ARID4A,PDGFRB,SMAD5,BIK,CTNNA1,HSD17B4,BCL2L11,FGF10,RARA,DHCR24,FKBP4,NHLH2,GREB1L,SIX4,TEX19,INSR,PATZ1
GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	-0.363351771932401	-1.5382604695822604	0.1239849410304874	1.0	0.5045212246030188	35	VHL,GTF2F1,CDK9,CBX7,RECQL5,EAPP,LDB1,CDK12,LARP7,CCNT1,EAF1,LEO1,HEXIM1,SUPT4H1,SUPT6H
HP_ABNORMAL_TARSAL_OSSIFICATION	-0.566159737478919	-1.5376016226770552	0.1241460504751315	1.0	0.5050369913876233	9	SLC35D1,CANT1,MATN3
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	-0.6345115543009272	-1.537282405570254	0.12422416813395798	1.0	0.505214948321227	6	SMCR8,FYCO1,CALCOCO2
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.22301094666665072	-1.5368416142569252	0.12433210002592654	1.0	0.5055140266061047	376	CACNA1F,KCNH1,ATP7B,KCNK15,SCN7A,SLC18A2,CACNG1,SLC30A5,SLC38A1,SLC39A6,KCNK6,CACNA2D2,KCNJ11,SLC39A9,ATP7A,KCNE4,ABCC8,ANXA9,CATSPER3,SHROOM2,ZDHHC17,KCNJ3,SLC24A2,CACNA1D,ATP1A2,ORAI3,KCNMA1,CACNA1H,SLC40A1,SLC4A8,LRRC26,SCNN1A,SLC9A1,SLC30A8,SLC24A1,P2RX4,CACNG4,SLC34A3,ATP1A4,TPCN1,KCND3,GRIN1,GRIK4,SLC39A11,GRIK3,ITPR1,SLC23A1,SLC4A7,TRPM4,SLC1A2,PSEN1
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	0.22337539398850223	1.5365499875575157	0.12440354776194251	1.0	0.5056277361476202	341	AQP2,CD59,KRT16,ANXA8,KCNN4,TRPV4,SERPING1,DGKZ,AQP4,CFTR,BLK,F5,EMILIN2,CD40,F11R,VAV1,ANXA5,OPRK1,AQP5,RAB27A,PLCG2,STAT5A,SRC,LYN,UBASH3B,HIF1A,XDH,ACTB,SAA1,EDN1,PRKCA,ADA,C1QTNF1,VEGFA,SERPINE2,SERPINB2,CD40LG,CEACAM1,GRHL3,EPHB2,TMEM79,IL6,LSR,SRF,TLN1,EXT2,HPSE,MYL12A,PAM,MPL,CLDN4,TRAF3IP2,AKR1B1,FLNA,ELOVL1,FCER1G,ST3GAL4,RAP2B,SYK,PLSCR1,EXT1,MET,GPI,P2RX1,DGKG,SPINK1,CLDN1,METAP1,PRKCQ,TYRO3,WAS,ADM,PF4V1,CHRM3,ADRA2B,CLIC1,ACTN1,CYBA,PABPC4,TIFAB,CYP26B1,TSPAN32,PLEK,TXK,SFN,CHRM1,FERMT3,STMN1,PLAUR,LCK,ATG5,GRHL1,TACR1,NPR3,PLA2G4A
GOCC_NEUROFIBRILLARY_TANGLE	-0.6648456970036143	-1.536446664345327	0.12442886934589348	1.0	0.5056277361476202	5	MAPT
HP_CYSTIC_RENAL_DYSPLASIA	-0.6065393072973829	-1.5360217837955386	0.12453303775752955	1.0	0.5059111633389081	7	NEK8,CPT2,JAM3
GOMF_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_ACTIVITY	0.4845014042274374	1.5355660504102797	0.1246448459838041	1.0	0.5060856205165615	14	GPR87,P2RY14,GPR171,P2RY6,P2RY10,P2RY8,P2RY1,PTAFR
GOBP_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	0.4845014042274374	1.5355660504102797	0.1246448459838041	1.0	0.5060856205165615	14	GPR87,P2RY14,GPR171,P2RY6,P2RY10,P2RY8,P2RY1,PTAFR
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	-0.3617475475660212	-1.5352997873876912	0.1247102063565888	1.0	0.5062111607371285	37	NEDD4L,EGF,ERBB4,GBF1,ABCA12,ASTN2,ABCA2,GPD1L,MAP1A
GOBP_RESPONSE_TO_COBALT_ION	-0.5656906572414981	-1.5350001465578664	0.12478379203833878	1.0	0.5062609869748802	9	D2HGDH,ATF1,ATP7A,CASP9,ALAD
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_PTERIDINE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	-0.6645265769396493	-1.5349692411316074	0.12479138370700449	1.0	0.5062609869748802	5	PCBD2,PAH
HP_CLITORAL_HYPOPLASIA	0.4232837690146603	1.5348290942463123	0.1248258141785934	1.0	0.5062609869748802	22	OCA2,GMNN,CDT1,CDC45,MKRN3
GOBP_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	0.5495343267758025	1.5343933663795237	0.12493290858343387	1.0	0.506436659498753	10	PRTFDC1,PNP,AMD1,ADA
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS	0.5694805951016891	1.5343218803866865	0.12495048544785159	1.0	0.506436659498753	9	IDO1,TDO2,IL4I1,IDO2,HAAO
GOBP_REFLEX	-0.47029522832001575	-1.5341682309890494	0.12498827104761623	1.0	0.506436659498753	15	NPNT,GJA1,ASCL1,SHANK1,HPN,GLRB,SLITRK6,SLC1A1
GOBP_FAS_SIGNALING_PATHWAY	0.6673825964224321	1.534092275535917	0.12500695337198775	1.0	0.506436659498753	5	TMBIM1,CASP8AP2,FAS
GOBP_DEDIFFERENTIATION	0.6370271279333857	1.5334876315720436	0.1251557518140729	1.0	0.5068997630650988	6	OLFM2,CDK6
HP_ABNORMALITY_OF_RENIN_ANGIOTENSIN_SYSTEM	-0.3824279635276761	-1.532725244609102	0.12534356640485989	1.0	0.5075205892613307	29	CYP17A1,CACNA1D,CLCNKA,MAGED2,INSR,SCNN1A,SLC26A3,CDKN1B
GOCC_COPI_COATED_VESICLE_MEMBRANE	-0.46358100835593735	-1.5324734442184802	0.12540564585065628	1.0	0.5076321076047772	16	COPZ1,TMED7,COPB1,TMEM199
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.5690991767891478	1.532188344238012	0.12547596397603855	1.0	0.5077165847735575	9	LPL,TNF,MCOLN2,MBP,CD74
GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	0.6669459208632578	1.5320593651478198	0.1255077859544136	1.0	0.5077165847735575	5	FOXP3,LYN
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL	0.5690599228236376	1.5319687565292472	0.12553014485420522	1.0	0.5077165847735575	9	ICAM1,ACE2
HP_LONG_TRACT_SIGNS	0.5689903980341636	1.5315798270282759	0.12562615371730002	1.0	0.5078362186546559	9	TNFRSF11A,CYP27A1,APP,GTF2E2,MPO
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	-0.5449985492019861	-1.5315690032059734	0.12562882644089868	1.0	0.5078362186546559	10	NUMA1,CEP120,RAB11A,TPPP,EZR
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.6091121732837967	1.5311323077464927	0.12573669649566854	1.0	0.5080701515212837	7	TBPL1,CMPK2,TYMS
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.3400291121214417	1.5310548731281166	0.12575583148961966	1.0	0.5080701515212837	51	LAT,LAT2,LGALS9,FGR,IL13,FES,CBL,CD300A,KIT,PIK3CD,SYK,ADORA2B,C12orf4,UNC13D,BTK,NR4A3,CLNK,RAC2,LYN
HP_FEMALE_SEXUAL_DYSFUNCTION	0.3463381169156898	1.53090398323301	0.12579312465377557	1.0	0.5080811613523477	48	IL17RD,FGF17,HLA-B,PROK2,COQ2,SOX10,PODXL,UCHL1,CHD7,IRF5,TRAF3IP2,CLEC7A,IKZF1,HLA-DRB1,HTRA2,ABCD1,GNRH1
HP_ABNORMAL_CIRCULATING_CREATININE_CONCENTRATION	-0.3712719267279911	-1.5306614192817918	0.1258530935603046	1.0	0.5081837277882849	32	CCND1,THBD,COQ7,ADAMTS13,CFB,STOX1,CD46,WDR19,MUC1,CC2D2A,PKD1
GOCC_B_WICH_COMPLEX	0.6089605318411608	1.5303501716918415	0.12593007569379733	1.0	0.5083121323662803	7	DEK,DDX21,MYBBP1A
GOMF_RETINOIC_ACID_RESPONSIVE_ELEMENT_BINDING	-0.6330692206827081	-1.5302532273219587	0.12595406082990834	1.0	0.5083121323662803	6	RXRG,NR2F1,ZNF536,RXRA,RARA
GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	0.5295298026025573	1.5295430804262224	0.1261298677484246	1.0	0.5088548354228263	11	FOXC1,TNFRSF1B,NOTCH1,TGFB2,FOXC2
GOMF_PHOSPHATIDYLETHANOLAMINE_FLIPPASE_ACTIVITY	0.6087822156940207	1.5294304120921414	0.12615777794807315	1.0	0.5088548354228263	7	ATP11A,ATP11C
GOBP_RENAL_VESICLE_FORMATION	0.5876741080863068	1.5280278444532183	0.1265056247807015	1.0	0.510082879890328	8	SMO,SOX8
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	0.2590004578807584	1.527899018015594	0.12653761206884395	1.0	0.510082879890328	161	PROX1,GPRC5B,ISL2,BCL11A,NOTCH1,DKK1,BIN1,TCF3,SIX3,SOX11,SOX8,SH3GL3,BCL11B,NR2E1,BEND6,SFRP1,APP,ZC4H2,TLX3,CALR,ASPM,DUOXA1,GDF5,DPYSL2,ID4,NKX2-5,SOX9,ALK,BMP2
GOBP_SLEEP	0.4169302987727007	1.5274671568416238	0.1266448880771358	1.0	0.510082879890328	23	GHRHR,HTR2A,KCNA2,CSF2,SRD5A1,ADRB1,PTGDR,IL18,ADORA1,PTGDS,GHRL
GOCC_ATPASE_COMPLEX	0.2924429239850301	1.5273515692944812	0.12667361248454267	1.0	0.510082879890328	84	SMARCB1,GATAD2A,DEK,BCL11A,MTA2,C17orf49,ANP32E,SMARCA4,ACTL6A,CFDP1,UCHL5,BCL11B,MYBBP1A,ING3,DPF3,NCR1,CHRAC1,HDAC2
GOBP_PIGMENT_GRANULE_ORGANIZATION	-0.4097548672510586	-1.527226620213714	0.12670466901041189	1.0	0.510082879890328	24	RAB38,AP3D1,LYST,GPR143,TRAPPC6A,BLOC1S1,KIF13A,SNAPIN,HPS4,BCL2,AP3B1,SHROOM2,BLOC1S2,TYRP1
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	-0.2502749925272468	-1.527225178708452	0.12670502733610878	1.0	0.510082879890328	174	ACADSB,ALDH6A1,HGD,QDPR,SEPHS2,CLN3,PCBD2,ACMSD,GLUL,ATP7A,HMGCL,TTC36,GLS2,GLYATL1,SDSL,FAH,DDO,BCAT2,GSTZ1,SERINC3,GLUD2,RIMKLA,ALDH4A1,IVD,GLUD1,IYD,GNMT,CSAD,MCCC2
GOMF_TYPE_5_METABOTROPIC_GLUTAMATE_RECEPTOR_BINDING	0.635698146712273	1.5269694700619265	0.12676860322091632	1.0	0.510082879890328	6	PRNP
HP_CHRONIC_LYMPHATIC_LEUKEMIA	0.5118914544816395	1.5269665812506847	0.12676932159707688	1.0	0.510082879890328	12	KIT,IFIH1,ASXL1,MEFV,RNASEH2B
GOBP_ASTROCYTE_ACTIVATION	0.43005205924057066	1.5269454405267684	0.12677457887055166	1.0	0.510082879890328	21	IL1B,APP,IL6,FPR2,TNF,IFNGR1,IFNG,SMO
GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	0.46512948639340007	1.5266873446708207	0.1268387758110201	1.0	0.5101545809465347	16	CRYAB,VIM,CRYBB3,CRYBB2,CRYBG3,CPOX
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	0.6081950853663012	1.5264016674281518	0.1269098626517713	1.0	0.5101545809465347	7	GNAI1,PLK1,GPSM2
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	-0.490540455168787	-1.5263467313106673	0.1269235363008967	1.0	0.5101545809465347	13	SLC9A3R1,TPRN,PLS1,SEC24B,STRC,SLITRK6
HP_ELEVATED_MEAN_ARTERIAL_PRESSURE	-0.5835938069988879	-1.5263157996895238	0.12693123571380305	1.0	0.5101545809465347	8	CYP3A5,AGTR1,ADD1,ECE1
GOBP_REGULATION_OF_BIOMINERALIZATION	0.2915501000608257	1.5260789190630373	0.12699021143116873	1.0	0.5102520851873478	88	FBXO5,CEBPB,HIF1A,NOTCH1,CCR1,FZD9,WNT6,OSR1,WNT10B,MATN1,CCL3,AMTN,MMP20,SRGN,ANKH,SOX9,BMP2,BMP6,GPM6B,ATF4,FAM20C
HP_PROTRACTED_DIARRHEA	0.5117269771653913	1.5259247067517538	0.1270286168352066	1.0	0.510266906325189	12	CD3D,SDHD,CIITA,RFX5,CD247,CD3E,RFXAP
GOCC_UBIQUITIN_LIGASE_COMPLEX	-0.24253614860928194	-1.525457379126692	0.12714505643064733	1.0	0.510595092737064	272	DCAF10,FBXL5,ANAPC2,PHC3,SPOP,WWP1,ZER1,PCGF2,CBX4,APPBP2,CRBN,FBXW4,FBXL16,UBE2B,RNF40,SKP1,RNF14,MED7,FEM1C,FBXO38,KCTD2,FBXW8,FBXO4,FBXO8,BCOR,DCAF11,UBR1,FBXL7,NEDD4,CUL3,UBXN8,KLHL12,DCAF5,ZSWIM5,BRAP,FBXO21,USP47,AMN1,BMI1,SPOPL,SEL1L,FBXL17,ANAPC13,STUB1,AMFR,KLHDC2,KLHDC1,BTRC,FEM1B,DCAF8,DCAF16
GOBP_THALAMUS_DEVELOPMENT	0.5479301859617529	1.5250336350738092	0.12725070850234332	1.0	0.5108642265350974	10	SRD5A1,PTCHD1
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	0.44365796848428396	1.5248101185808203	0.12730646536447754	1.0	0.5108642265350974	19	NOD1,S100A1,NUS1,TNF,NPR3,SCARB1
HP_MICROTIA_THIRD_DEGREE	0.6078384805633774	1.5245618704309205	0.12736841389021425	1.0	0.5108642265350974	7	FANCB,CDT1,CDC45
GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	0.6352047079194312	1.5245487670297084	0.1273716844004824	1.0	0.5108642265350974	6	NFIB,WNT11,CTNNBIP1
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.4828756030338582	1.5244919696314287	0.12738586135876528	1.0	0.5108642265350974	14	CASP4,CASP2,CASP5,CASP10,CASP1,CFLAR,CASP14
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	-0.47978118516841156	-1.5236048709852614	0.12760744565486792	1.0	0.5116132668399479	14	MDM2,GFER,ATP7A,SLC9A1,CRIP1,PLA2G4F,CDKN1B
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	0.4366733919601246	1.5223682154603875	0.12791684430750738	1.0	0.512713874456434	20	SFRP1,XRCC2,STK17B,BAK1,MYC,BID
